segment_id,track_id,original_audio_id,label,score,run_id,trial_id,split,model,segment_threshold,track_threshold
seg_000006,sample_00002,2 (Wasn't There) - Isle of Pine,0,0.035719119012355804,cnn_revised_20260919T110440Z,cnn_s1_01,val,Log-Mel CNN,0.23649659752845764,0.3029230187336604
seg_000007,sample_00002,2 (Wasn't There) - Isle of Pine,0,0.0829090103507042,cnn_revised_20260919T110440Z,cnn_s1_01,val,Log-Mel CNN,0.23649659752845764,0.3029230187336604
seg_000008,sample_00002,2 (Wasn't There) - Isle of Pine,0,0.03891682252287865,cnn_revised_20260919T110440Z,cnn_s1_01,val,Log-Mel CNN,0.23649659752845764,0.3029230187336604
seg_000039,sample_00013,Agora - Malaventura,0,0.12511803209781647,cnn_revised_20260919T110440Z,cnn_s1_01,val,Log-Mel CNN,0.23649659752845764,0.3029230187336604
seg_000040,sample_00013,Agora - Malaventura,0,0.18927188217639923,cnn_revised_20260919T110440Z,cnn_s1_01,val,Log-Mel CNN,0.23649659752845764,0.3029230187336604
seg_000041,sample_00013,Agora - Malaventura,0,0.23256805539131165,cnn_revised_20260919T110440Z,cnn_s1_01,val,Log-Mel CNN,0.23649659752845764,0.3029230187336604
seg_000081,sample_00027,Beyond Luxury - Mors Ontologica,0,0.0012495272094383836,cnn_revised_20260919T110440Z,cnn_s1_01,val,Log-Mel CNN,0.23649659752845764,0.3029230187336604
seg_000082,sample_00027,Beyond Luxury - Mors Ontologica,0,0.00806646142154932,cnn_revised_20260919T110440Z,cnn_s1_01,val,Log-Mel CNN,0.23649659752845764,0.3029230187336604
seg_000083,sample_00027,Beyond Luxury - Mors Ontologica,0,0.019521739333868027,cnn_revised_20260919T110440Z,cnn_s1_01,val,Log-Mel CNN,0.23649659752845764,0.3029230187336604
seg_000129,sample_00043,CopperNickle - UncleBibby,0,0.007509109564125538,cnn_revised_20260919T110440Z,cnn_s1_01,val,Log-Mel CNN,0.23649659752845764,0.3029230187336604
