segment_id,track_id,original_audio_id,label,score,run_id,trial_id,split,model,segment_threshold,track_threshold
seg_000006,sample_00002,2 (Wasn't There) - Isle of Pine,0,0.013238110579550266,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000007,sample_00002,2 (Wasn't There) - Isle of Pine,0,0.029301317408680916,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000008,sample_00002,2 (Wasn't There) - Isle of Pine,0,0.012505789287388325,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000039,sample_00013,Agora - Malaventura,0,0.04661265388131142,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000040,sample_00013,Agora - Malaventura,0,0.09347862750291824,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000041,sample_00013,Agora - Malaventura,0,0.16359467804431915,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000081,sample_00027,Beyond Luxury - Mors Ontologica,0,0.000996938208118081,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000082,sample_00027,Beyond Luxury - Mors Ontologica,0,0.00792959425598383,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000083,sample_00027,Beyond Luxury - Mors Ontologica,0,0.03404245525598526,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000129,sample_00043,CopperNickle - UncleBibby,0,0.01010434702038765,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000130,sample_00043,CopperNickle - UncleBibby,0,0.02894503064453602,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000131,sample_00043,CopperNickle - UncleBibby,0,0.004038284532725811,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000141,sample_00047,Daylight Savings - My brother Daniel,0,0.0567421019077301,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000142,sample_00047,Daylight Savings - My brother Daniel,0,0.1552499383687973,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000143,sample_00047,Daylight Savings - My brother Daniel,0,0.04866428300738335,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000177,sample_00059,Empty Pockets - Pete Prodoehl,0,0.0026226905174553394,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000178,sample_00059,Empty Pockets - Pete Prodoehl,0,0.029473835602402687,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000179,sample_00059,Empty Pockets - Pete Prodoehl,0,0.056915514171123505,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000195,sample_00065,Evil Cannot Create - Caleb Lemond,0,0.42646342515945435,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000196,sample_00065,Evil Cannot Create - Caleb Lemond,0,0.9284655451774597,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000197,sample_00065,Evil Cannot Create - Caleb Lemond,0,0.6842766404151917,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000201,sample_00067,Fear - Los Fancy Free,0,0.0037403369788080454,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000202,sample_00067,Fear - Los Fancy Free,0,0.006812946405261755,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000203,sample_00067,Fear - Los Fancy Free,0,0.0077078151516616344,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000204,sample_00068,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,0,0.998985230922699,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000205,sample_00068,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,0,0.9983617663383484,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000206,sample_00068,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,0,0.9988647699356079,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000240,sample_00080,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,0,0.04338569566607475,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000241,sample_00080,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,0,0.008631866425275803,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000242,sample_00080,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,0,0.0038023691158741713,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000285,sample_00095,I Fell - Mod Fun,0,0.0014424523105844855,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000286,sample_00095,I Fell - Mod Fun,0,0.00475107878446579,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000287,sample_00095,I Fell - Mod Fun,0,0.0019392318790778518,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000297,sample_00099,If You're Ther - Nicola Ratti,0,0.11704527586698532,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000298,sample_00099,If You're Ther - Nicola Ratti,0,0.01582951657474041,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000299,sample_00099,If You're Ther - Nicola Ratti,0,0.013310873880982399,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000342,sample_00114,Kumorizoranohajimarutokoro - Hosomi,0,0.016018064692616463,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000343,sample_00114,Kumorizoranohajimarutokoro - Hosomi,0,0.024505143985152245,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000344,sample_00114,Kumorizoranohajimarutokoro - Hosomi,0,0.034980662167072296,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000384,sample_00128,Lights Up - Pipe Choir,0,0.08615318685770035,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000385,sample_00128,Lights Up - Pipe Choir,0,0.3783247768878937,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000386,sample_00128,Lights Up - Pipe Choir,0,0.19310228526592255,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000399,sample_00133,Loved Ones - Rowan Box,0,0.0012756474316120148,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000400,sample_00133,Loved Ones - Rowan Box,0,0.0029999513644725084,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000401,sample_00133,Loved Ones - Rowan Box,0,0.00040911012911237776,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000408,sample_00136,March of the GPA Mechanics - [t]ghost,0,0.24576130509376526,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000409,sample_00136,March of the GPA Mechanics - [t]ghost,0,0.42230817675590515,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000410,sample_00136,March of the GPA Mechanics - [t]ghost,0,0.03805404528975487,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000426,sample_00142,Morning Bell - Nihilore,0,0.029190829023718834,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000427,sample_00142,Morning Bell - Nihilore,0,0.08753661811351776,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000428,sample_00142,Morning Bell - Nihilore,0,0.022025765851140022,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000441,sample_00147,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,0,0.035571008920669556,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000442,sample_00147,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,0,0.03206690773367882,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000443,sample_00147,My Body Is A Weapon (Compromise Edit) - Silence is full of birds,0,0.03971148282289505,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000453,sample_00151,New Life (take 1) - Bird Names,0,0.0043364278972148895,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000454,sample_00151,New Life (take 1) - Bird Names,0,0.0035544976126402617,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000455,sample_00151,New Life (take 1) - Bird Names,0,0.00871158204972744,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000459,sample_00153,Night Drive - Decktonic,0,0.00031448682420887053,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000460,sample_00153,Night Drive - Decktonic,0,0.002632968360558152,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000461,sample_00153,Night Drive - Decktonic,0,0.002482011215761304,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000468,sample_00156,Norweigian Wood II - Bird Names,0,0.001915031229145825,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000469,sample_00156,Norweigian Wood II - Bird Names,0,0.005339916329830885,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000470,sample_00156,Norweigian Wood II - Bird Names,0,0.011124929413199425,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000480,sample_00160,Nuo Maisemat - Paavoharju,0,0.06240467354655266,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000481,sample_00160,Nuo Maisemat - Paavoharju,0,0.23503655195236206,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000482,sample_00160,Nuo Maisemat - Paavoharju,0,0.17082761228084564,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
seg_000537,sample_00179,Redlight - Room For A Ghost,0,0.044237472116947174,cnn_revised_20260919T110440Z,cnn_s2_10,val,Log-Mel CNN,0.29935845732688904,0.3501252681016922
