segment_id,track_id,original_audio_id,label,score,run_id,trial_id,split,model,segment_threshold,track_threshold
seg_000006,sample_00002,2 (Wasn't There) - Isle of Pine,0,0.010035024955868721,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000007,sample_00002,2 (Wasn't There) - Isle of Pine,0,0.021671699360013008,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000008,sample_00002,2 (Wasn't There) - Isle of Pine,0,0.014074201695621014,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000039,sample_00013,Agora - Malaventura,0,0.15060779452323914,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000040,sample_00013,Agora - Malaventura,0,0.25642701983451843,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000041,sample_00013,Agora - Malaventura,0,0.3784765601158142,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000081,sample_00027,Beyond Luxury - Mors Ontologica,0,0.001825690851546824,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000082,sample_00027,Beyond Luxury - Mors Ontologica,0,0.018363280221819878,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000083,sample_00027,Beyond Luxury - Mors Ontologica,0,0.058168925344944,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000129,sample_00043,CopperNickle - UncleBibby,0,0.0018478278070688248,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000130,sample_00043,CopperNickle - UncleBibby,0,0.012048006057739258,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000131,sample_00043,CopperNickle - UncleBibby,0,0.004026662092655897,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000141,sample_00047,Daylight Savings - My brother Daniel,0,0.042803388088941574,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000142,sample_00047,Daylight Savings - My brother Daniel,0,0.0626906156539917,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000143,sample_00047,Daylight Savings - My brother Daniel,0,0.0406377911567688,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000177,sample_00059,Empty Pockets - Pete Prodoehl,0,0.003370322985574603,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000178,sample_00059,Empty Pockets - Pete Prodoehl,0,0.06650780886411667,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000179,sample_00059,Empty Pockets - Pete Prodoehl,0,0.14189225435256958,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000195,sample_00065,Evil Cannot Create - Caleb Lemond,0,0.028329983353614807,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000196,sample_00065,Evil Cannot Create - Caleb Lemond,0,0.48450034856796265,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000197,sample_00065,Evil Cannot Create - Caleb Lemond,0,0.31260043382644653,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000201,sample_00067,Fear - Los Fancy Free,0,0.002516916487365961,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000202,sample_00067,Fear - Los Fancy Free,0,0.011708701960742474,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000203,sample_00067,Fear - Los Fancy Free,0,0.012380162253975868,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000204,sample_00068,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,0,0.9072000980377197,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000205,sample_00068,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,0,0.8885385394096375,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000206,sample_00068,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,0,0.8980303406715393,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000240,sample_00080,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,0,0.03396439179778099,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000241,sample_00080,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,0,0.009304024279117584,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000242,sample_00080,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,0,0.003803130006417632,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000285,sample_00095,I Fell - Mod Fun,0,0.0010271177161484957,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000286,sample_00095,I Fell - Mod Fun,0,0.0053117768839001656,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000287,sample_00095,I Fell - Mod Fun,0,0.0034214856568723917,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000297,sample_00099,If You're Ther - Nicola Ratti,0,0.1641649603843689,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000298,sample_00099,If You're Ther - Nicola Ratti,0,0.02598816528916359,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000299,sample_00099,If You're Ther - Nicola Ratti,0,0.009498103521764278,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000342,sample_00114,Kumorizoranohajimarutokoro - Hosomi,0,0.0015167174860835075,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000343,sample_00114,Kumorizoranohajimarutokoro - Hosomi,0,0.005270817782729864,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000344,sample_00114,Kumorizoranohajimarutokoro - Hosomi,0,0.045868828892707825,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000384,sample_00128,Lights Up - Pipe Choir,0,0.05624230206012726,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000385,sample_00128,Lights Up - Pipe Choir,0,0.3011821508407593,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000386,sample_00128,Lights Up - Pipe Choir,0,0.12175349146127701,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000399,sample_00133,Loved Ones - Rowan Box,0,0.0018895611865445971,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000400,sample_00133,Loved Ones - Rowan Box,0,0.009546726010739803,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000401,sample_00133,Loved Ones - Rowan Box,0,0.0011825800174847245,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000408,sample_00136,March of the GPA Mechanics - [t]ghost,0,0.09795889258384705,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
seg_000409,sample_00136,March of the GPA Mechanics - [t]ghost,0,0.2180238962173462,cnn_revised_20260919T110440Z,cnn_s1_06,val,Log-Mel CNN,0.3011821508407593,0.357628991206487
