segment_id,track_id,original_audio_id,label,score,run_id,trial_id,split,model,segment_threshold,track_threshold
seg_000006,sample_00002,2 (Wasn't There) - Isle of Pine,0,0.010603664442896843,cnn_revised_20260919T110440Z,cnn_s2_11,val,Log-Mel CNN,0.06682424247264862,0.13586335132519403
seg_000007,sample_00002,2 (Wasn't There) - Isle of Pine,0,0.07825218886137009,cnn_revised_20260919T110440Z,cnn_s2_11,val,Log-Mel CNN,0.06682424247264862,0.13586335132519403
seg_000008,sample_00002,2 (Wasn't There) - Isle of Pine,0,0.029796086251735687,cnn_revised_20260919T110440Z,cnn_s2_11,val,Log-Mel CNN,0.06682424247264862,0.13586335132519403
seg_000039,sample_00013,Agora - Malaventura,0,0.05479690432548523,cnn_revised_20260919T110440Z,cnn_s2_11,val,Log-Mel CNN,0.06682424247264862,0.13586335132519403
seg_000040,sample_00013,Agora - Malaventura,0,0.19408166408538818,cnn_revised_20260919T110440Z,cnn_s2_11,val,Log-Mel CNN,0.06682424247264862,0.13586335132519403
seg_000041,sample_00013,Agora - Malaventura,0,0.41197144985198975,cnn_revised_20260919T110440Z,cnn_s2_11,val,Log-Mel CNN,0.06682424247264862,0.13586335132519403
seg_000081,sample_00027,Beyond Luxury - Mors Ontologica,0,5.980340938549489e-05,cnn_revised_20260919T110440Z,cnn_s2_11,val,Log-Mel CNN,0.06682424247264862,0.13586335132519403
seg_000082,sample_00027,Beyond Luxury - Mors Ontologica,0,0.0013011314440518618,cnn_revised_20260919T110440Z,cnn_s2_11,val,Log-Mel CNN,0.06682424247264862,0.13586335132519403
seg_000083,sample_00027,Beyond Luxury - Mors Ontologica,0,0.003135305130854249,cnn_revised_20260919T110440Z,cnn_s2_11,val,Log-Mel CNN,0.06682424247264862,0.13586335132519403
seg_000129,sample_00043,CopperNickle - UncleBibby,0,0.0001206700035254471,cnn_revised_20260919T110440Z,cnn_s2_11,val,Log-Mel CNN,0.06682424247264862,0.13586335132519403
seg_000130,sample_00043,CopperNickle - UncleBibby,0,0.0002994663955178112,cnn_revised_20260919T110440Z,cnn_s2_11,val,Log-Mel CNN,0.06682424247264862,0.13586335132519403
seg_000131,sample_00043,CopperNickle - UncleBibby,0,0.0002201652678195387,cnn_revised_20260919T110440Z,cnn_s2_11,val,Log-Mel CNN,0.06682424247264862,0.13586335132519403
seg_000141,sample_00047,Daylight Savings - My brother Daniel,0,0.00046300963731482625,cnn_revised_20260919T110440Z,cnn_s2_11,val,Log-Mel CNN,0.06682424247264862,0.13586335132519403
seg_000142,sample_00047,Daylight Savings - My brother Daniel,0,0.00343547435477376,cnn_revised_20260919T110440Z,cnn_s2_11,val,Log-Mel CNN,0.06682424247264862,0.13586335132519403
seg_000143,sample_00047,Daylight Savings - My brother Daniel,0,0.0017856037011370063,cnn_revised_20260919T110440Z,cnn_s2_11,val,Log-Mel CNN,0.06682424247264862,0.13586335132519403
seg_000177,sample_00059,Empty Pockets - Pete Prodoehl,0,5.995175160933286e-05,cnn_revised_20260919T110440Z,cnn_s2_11,val,Log-Mel CNN,0.06682424247264862,0.13586335132519403
seg_000178,sample_00059,Empty Pockets - Pete Prodoehl,0,0.0066664135083556175,cnn_revised_20260919T110440Z,cnn_s2_11,val,Log-Mel CNN,0.06682424247264862,0.13586335132519403
