segment_id,track_id,original_audio_id,label,score,run_id,trial_id,split,model,segment_threshold,track_threshold
seg_000006,sample_00002,2 (Wasn't There) - Isle of Pine,0,0.13587921857833862,cnn_revised_20260919T110440Z,cnn_s2_17,val,Log-Mel CNN,0.4739688038825989,0.5062138934930166
seg_000007,sample_00002,2 (Wasn't There) - Isle of Pine,0,0.3358995318412781,cnn_revised_20260919T110440Z,cnn_s2_17,val,Log-Mel CNN,0.4739688038825989,0.5062138934930166
seg_000008,sample_00002,2 (Wasn't There) - Isle of Pine,0,0.24202825129032135,cnn_revised_20260919T110440Z,cnn_s2_17,val,Log-Mel CNN,0.4739688038825989,0.5062138934930166
seg_000039,sample_00013,Agora - Malaventura,0,0.20349010825157166,cnn_revised_20260919T110440Z,cnn_s2_17,val,Log-Mel CNN,0.4739688038825989,0.5062138934930166
seg_000040,sample_00013,Agora - Malaventura,0,0.37795478105545044,cnn_revised_20260919T110440Z,cnn_s2_17,val,Log-Mel CNN,0.4739688038825989,0.5062138934930166
seg_000041,sample_00013,Agora - Malaventura,0,0.40512213110923767,cnn_revised_20260919T110440Z,cnn_s2_17,val,Log-Mel CNN,0.4739688038825989,0.5062138934930166
seg_000081,sample_00027,Beyond Luxury - Mors Ontologica,0,0.0096039529889822,cnn_revised_20260919T110440Z,cnn_s2_17,val,Log-Mel CNN,0.4739688038825989,0.5062138934930166
seg_000082,sample_00027,Beyond Luxury - Mors Ontologica,0,0.07484298944473267,cnn_revised_20260919T110440Z,cnn_s2_17,val,Log-Mel CNN,0.4739688038825989,0.5062138934930166
seg_000083,sample_00027,Beyond Luxury - Mors Ontologica,0,0.1487056165933609,cnn_revised_20260919T110440Z,cnn_s2_17,val,Log-Mel CNN,0.4739688038825989,0.5062138934930166
seg_000129,sample_00043,CopperNickle - UncleBibby,0,0.004475591238588095,cnn_revised_20260919T110440Z,cnn_s2_17,val,Log-Mel CNN,0.4739688038825989,0.5062138934930166
seg_000130,sample_00043,CopperNickle - UncleBibby,0,0.025117691606283188,cnn_revised_20260919T110440Z,cnn_s2_17,val,Log-Mel CNN,0.4739688038825989,0.5062138934930166
seg_000131,sample_00043,CopperNickle - UncleBibby,0,0.032079000025987625,cnn_revised_20260919T110440Z,cnn_s2_17,val,Log-Mel CNN,0.4739688038825989,0.5062138934930166
seg_000141,sample_00047,Daylight Savings - My brother Daniel,0,0.10407756268978119,cnn_revised_20260919T110440Z,cnn_s2_17,val,Log-Mel CNN,0.4739688038825989,0.5062138934930166
