segment_id,track_id,original_audio_id,label,score,run_id,trial_id,split,model,segment_threshold,track_threshold
seg_000006,sample_00002,2 (Wasn't There) - Isle of Pine,0,0.017783021554350853,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000007,sample_00002,2 (Wasn't There) - Isle of Pine,0,0.05556061863899231,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000008,sample_00002,2 (Wasn't There) - Isle of Pine,0,0.03768857195973396,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000039,sample_00013,Agora - Malaventura,0,0.009312990121543407,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000040,sample_00013,Agora - Malaventura,0,0.020388377830386162,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000041,sample_00013,Agora - Malaventura,0,0.024525944143533707,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000081,sample_00027,Beyond Luxury - Mors Ontologica,0,8.055299986153841e-05,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000082,sample_00027,Beyond Luxury - Mors Ontologica,0,0.000532264297362417,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000083,sample_00027,Beyond Luxury - Mors Ontologica,0,0.0011308984830975533,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000129,sample_00043,CopperNickle - UncleBibby,0,0.00036504078889265656,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000130,sample_00043,CopperNickle - UncleBibby,0,0.0002848324947990477,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000131,sample_00043,CopperNickle - UncleBibby,0,0.000376344658434391,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000141,sample_00047,Daylight Savings - My brother Daniel,0,0.0005442072870209813,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000142,sample_00047,Daylight Savings - My brother Daniel,0,0.0014287749072536826,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000143,sample_00047,Daylight Savings - My brother Daniel,0,0.0015068687498569489,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000177,sample_00059,Empty Pockets - Pete Prodoehl,0,0.00014325467054732144,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000178,sample_00059,Empty Pockets - Pete Prodoehl,0,0.002787255682051182,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000179,sample_00059,Empty Pockets - Pete Prodoehl,0,0.0054067205637693405,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000195,sample_00065,Evil Cannot Create - Caleb Lemond,0,0.0019299163250252604,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000196,sample_00065,Evil Cannot Create - Caleb Lemond,0,0.058975666761398315,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000197,sample_00065,Evil Cannot Create - Caleb Lemond,0,0.019246554002165794,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000201,sample_00067,Fear - Los Fancy Free,0,6.977921293582767e-05,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000202,sample_00067,Fear - Los Fancy Free,0,0.0005355589091777802,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000203,sample_00067,Fear - Los Fancy Free,0,0.0007214138749986887,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000204,sample_00068,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,0,0.7367792725563049,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000205,sample_00068,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,0,0.7349691987037659,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000206,sample_00068,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,0,0.7346406579017639,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000240,sample_00080,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,0,0.0016949515556916595,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000241,sample_00080,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,0,0.0009187479154206812,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000242,sample_00080,Gila Monster Flop/Music History Lesson:The Sonics - The Crypts!,0,0.0001864640216808766,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000285,sample_00095,I Fell - Mod Fun,0,4.046308822580613e-05,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000286,sample_00095,I Fell - Mod Fun,0,0.0002740114869084209,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000287,sample_00095,I Fell - Mod Fun,0,0.0004308805800974369,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000297,sample_00099,If You're Ther - Nicola Ratti,0,0.014147205278277397,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000298,sample_00099,If You're Ther - Nicola Ratti,0,0.008656035177409649,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000299,sample_00099,If You're Ther - Nicola Ratti,0,0.004153276327997446,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000342,sample_00114,Kumorizoranohajimarutokoro - Hosomi,0,0.00597871420904994,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000343,sample_00114,Kumorizoranohajimarutokoro - Hosomi,0,0.10795586556196213,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000344,sample_00114,Kumorizoranohajimarutokoro - Hosomi,0,0.3850730359554291,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000384,sample_00128,Lights Up - Pipe Choir,0,0.0030669705010950565,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000385,sample_00128,Lights Up - Pipe Choir,0,0.04487345367670059,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000386,sample_00128,Lights Up - Pipe Choir,0,0.011073032394051552,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
seg_000399,sample_00133,Loved Ones - Rowan Box,0,0.004467018414288759,cnn_revised_20260919T110440Z,cnn_s2_16,val,Log-Mel CNN,0.05698331817984581,0.11215849220752716
